ingestion_year,ingestion_month,ingestion_day,id_sistema_cliente,macroactivo,cod_activo,aba,cod_perfil_riesgo,cod_banca,year,month
2024,1,24,10039616197,Renta Variable,1012,14314240,1466,PN,2024,1
2024,2,20,10032184607,FICs,1019,77199.63,1468,PN,2024,2
2024,2,14,10039616197,Renta Variable,1012,13568000,1466,PN,2024,2
2023,11,23,10020203023,FICs,1009,105872139.9,1468,PR,2023,11
2024,3,29,1.00114E+12,FICs,10007,10453.26,1468,PN,2024,3
2024,4,30,1.00114E+12,FICs,10007,10512.03,1468,PN,2024,4
2024,4,23,1.00114E+12,Renta Variable,1004,2260000,1466,PN,2024,4
2024,4,2,1.00103E+12,Renta Variable,1004,1095000,1468,PN,2024,4
2024,2,8,10039538018,FICs,10007,332295.19,1468,PN,2024,2
2024,4,23,1.00114E+12,FICs,10007,10485.99,1468,PN,2024,4
2024,2,2,10038643094,Renta Variable,1005,101018,1466,PN,2024,2
2024,2,2,10021382511,Renta Variable,1004,2345000,1466,PN,2024,2
2024,4,10,1.00114E+12,FICs,10007,10472.84,1468,PN,2024,4
2024,3,21,10032184607,Renta Variable,1011,7770640,1468,PN,2024,3
2024,4,23,1.008E+11,FICs,1019,521356130,1467,PY,2024,4
2024,4,25,10039616197,Renta Variable,1012,15433600,1466,PN,2024,4
2024,3,8,10020203023,FICs,1008,156149319.7,1468,PR,2024,3
2023,12,5,1.00109E+12,FICs,10007,1684.1,1468,PN,2023,12
2024,3,20,10039616197,Renta Variable,1004,2120000,1466,PN,2024,3
2023,12,1,1.0089E+11,FICs,1019,142512736.7,1468,PR,2023,12
2024,1,4,10032184607,Renta Variable,None,4223550,1468,PN,2024,1
2024,3,14,1004870235,Renta Variable,1004,6884800,1469,PN,2024,3
2024,3,25,10039553126,FICs,1018,651406.26,1466,PN,2024,3
2023,11,30,10071747544,FICs,10007,599786.28,1469,PN,2023,11
2024,1,24,10079142847,Renta Variable,1017,2728000,1468,PF,2024,1
2024,4,15,10032184607,Renta Variable,1011,9590000,1468,PN,2024,4
2024,3,15,10014876058,Renta Variable,1012,8889600,1466,PN,2024,3
2024,4,10,1.009E+11,FICs,1019,22254942.18,1467,PF,2024,4
2024,1,9,10038643094,FICs,10007,283230.19,1466,PN,2024,1
2024,1,29,10032184607,Renta Variable,None,4428900,1468,PN,2024,1
2024,1,5,1.0089E+11,FICs,1008,21860502.97,1468,PR,2024,1
2023,12,15,10032184607,Renta Variable,1002,8130000,1468,PN,2023,12
2024,5,2,10020203023,FICs,1020,65973342.87,1468,PR,2024,5
2023,12,4,1.00114E+12,FICs,10007,10037.39,1468,PN,2023,12
2024,3,6,1.00109E+12,FICs,10007,1741.51,1468,PN,2024,3
2024,1,15,1.00103E+12,Renta Variable,1004,1187500,1468,PN,2024,1
2024,3,29,10039538018,FICs,10007,337430.71,1468,PN,2024,3
2023,11,30,10020203023,Renta Fija,1001,656693500,1468,PR,2023,11
2024,5,6,10039553126,FICs,1018,649522.4,1466,PN,2024,5
2023,11,29,1.00114E+12,FICs,10007,10020.3,1468,PN,2023,11
2023,12,13,10020203023,FICs,1010,152310369.4,1468,PR,2023,12
2024,4,9,10020203023,FICs,None,382127189.2,1468,PR,2024,4
2024,1,19,1.009E+11,FICs,10007,955530631.1,1467,PF,2024,1
2024,3,8,10032184607,Renta Variable,1015,6710000,1468,PN,2024,3
2024,2,15,10079142847,Renta Variable,1014,3551200,1468,PF,2024,2
2024,3,21,10039616197,Renta Variable,1012,16196800,1466,PN,2024,3
2024,5,14,10020203023,FICs,1008,157349049.9,1468,PR,2024,5
2024,3,22,10039616197,Renta Variable,1004,2125000,1466,PN,2024,3
2024,1,16,1.008E+11,FICs,1019,423948043.7,1467,PY,2024,1
2024,2,28,10039616197,Renta Variable,1012,14704320,1466,PN,2024,2
2024,2,14,10020203023,Renta Fija,1001,672848500,1468,PR,2024,2
2024,3,12,1.008E+11,FICs,1019,317434543.3,1467,PY,2024,3
2024,4,3,10079142847,Renta Variable,1004,3254340,1468,PF,2024,4
2023,12,7,1.0083E+11,Renta Variable,1005,124658,1466,PY,2023,12
2024,4,30,10079414250,Renta Variable,1004,1155000,1466,PN,2024,4
2024,2,6,10020203023,FICs,None,410338477.7,1468,PR,2024,2
2024,2,19,1.0083E+11,Renta Variable,1005,168328,1466,PY,2024,2
2023,12,7,10038643094,FICs,1018,82599538.37,1466,PN,2023,12
2024,1,8,10038643094,Renta Variable,1005,86723,1466,PN,2024,1
2024,4,18,10020203023,FICs,10007,100895553,1468,PR,2024,4
2023,12,11,1004870235,Renta Variable,1004,8159150,1469,PN,2023,12
2023,12,21,1004870235,Renta Variable,1004,7728850,1469,PN,2023,12
2023,12,5,1.00101E+12,FICs,10007,33997165.42,1468,PN,2023,12
2024,3,20,10042890695,FICs,10007,30360531.53,None,PN,2024,3
2024,3,22,1.00114E+12,FICs,10007,10437.11,1468,PN,2024,3
2024,3,1,10042890695,FICs,10007,30178103.2,None,PN,2024,3
2024,5,15,10020203023,FICs,1019,119282275.9,1468,PR,2024,5
2023,12,13,10039616197,Renta Variable,1012,13144000,1466,PN,2023,12
2024,4,29,1.00105E+12,Renta Variable,1004,2300000,1466,PN,2024,4
2024,1,15,10032184607,Renta Variable,1011,8288500,1468,PN,2024,1
2023,11,29,1004870235,Renta Variable,1004,8407400,1469,PN,2023,11
2024,3,21,1.0089E+11,FICs,1008,22387118.34,1468,PR,2024,3
2024,5,1,10039616197,Renta Variable,1005,95300,1466,PN,2024,5
2024,1,23,10039616197,Renta Variable,1012,14416000,1466,PN,2024,1
2024,2,19,1.0089E+11,FICs,1019,146319027.5,1468,PR,2024,2
2024,4,2,10038643094,Renta Variable,1005,90535,1466,PN,2024,4
2024,2,19,10079414250,Renta Variable,1004,1152500,1466,PN,2024,2
2024,1,9,10039538018,FICs,10007,329758.85,1468,PN,2024,1
2023,12,12,10026419826,Renta Variable,1005,74810.5,1466,PN,2023,12
2024,2,1,10032184607,Renta Variable,1016,5226900,1468,PN,2024,2
2024,1,5,10079142847,Renta Variable,1014,3709900,1468,PF,2024,1
2024,1,23,10032184607,Renta Variable,1015,5550000,1468,PN,2024,1
2024,4,16,10039616197,Renta Variable,1012,15772800,1466,PN,2024,4
2024,1,4,10020203023,Renta Fija,1001,672435500,1468,PR,2024,1
2024,4,11,10079142847,Renta Variable,1017,3332500,1468,PF,2024,4
2024,4,8,10039616197,Renta Variable,1012,16281600,1466,PN,2024,4
2024,1,2,1.009E+11,FICs,1019,21667880.44,1467,PF,2024,1
2023,12,12,10039616197,Renta Variable,1012,13144000,1466,PN,2023,12
2024,2,13,10020203023,Renta Fija,1001,672728500,1468,PR,2024,2
2023,12,7,10038643094,FICs,10007,278587.44,1466,PN,2023,12
2024,1,23,10038643094,Renta Variable,1005,102924,1466,PN,2024,1
2024,3,1,10071747544,FICs,10007,507320.49,1469,PN,2024,3
2024,3,5,10042890695,FICs,10007,30218733.91,None,PN,2024,3
2024,2,8,10032184607,FICs,1019,76894.29,1468,PN,2024,2
2023,12,1,1.0083E+11,Renta Variable,1005,124658,1466,PY,2023,12
2024,4,3,10036346714,Renta Variable,1004,1095000,1466,PN,2024,4
2023,12,1,10079142847,Renta Variable,1014,3197000,1468,PF,2023,12
2024,3,25,1.008E+11,FICs,1019,318688752.6,1467,PY,2024,3
2024,1,3,10042890695,FICs,10007,33694015.54,None,PN,2024,1
2023,12,15,10032184607,Renta Variable,1016,4069800,1468,PN,2023,12
2024,4,12,10038643094,Renta Variable,1005,95300,1466,PN,2024,4
2024,3,8,10032184607,Renta Variable,1016,5131140,1468,PN,2024,3
2024,1,25,10032184607,Renta Variable,1002,9825000,1468,PN,2024,1
2024,4,23,10020203023,FICs,None,382116698.2,1468,PR,2024,4
2024,3,7,10098522488,Renta Variable,1004,3127500,1466,PN,2024,3
2024,5,1,1.00901E+11,FICs,1019,1073346953,1467,EG,2024,5
2024,3,15,10020203023,FICs,1020,64944130.67,1468,PR,2024,3
2024,3,6,10079142847,Renta Variable,1004,3150320,1468,PF,2024,3
2024,1,8,10020203023,Renta Fija,1001,1347640000,1468,PR,2024,1
2023,12,11,1.0089E+11,FICs,1019,142943093.2,1468,PR,2023,12
2024,2,7,10039553126,FICs,1018,643266.65,1466,PN,2024,2
2023,12,20,10020203023,FICs,1010,150945153.7,1468,PR,2023,12
2024,4,16,10032184607,Renta Variable,1014,7264400,1468,PN,2024,4
2023,12,20,10032184607,Renta Variable,1002,8445000,1468,PN,2023,12
2024,2,14,10039538018,FICs,10007,332982.56,1468,PN,2024,2
2024,3,19,10039553126,FICs,1018,650225.49,1466,PN,2024,3
2024,4,15,10038643094,FICs,10007,290337.94,1466,PN,2024,4
2024,4,24,10039616197,Renta Variable,1004,2275000,1466,PN,2024,4
2024,2,6,1.00114E+12,FICs,10007,10285.98,1468,PN,2024,2
2023,12,6,10038643094,Renta Variable,1005,74810.5,1466,PN,2023,12
2024,2,9,1.009E+11,FICs,10007,960095561.8,1467,PF,2024,2
2024,3,28,10098522488,Renta Variable,1004,3112500,1466,PN,2024,3
2024,2,27,1.00901E+11,FICs,1019,1055560300,1467,EG,2024,2
2024,2,16,1.00103E+12,Renta Variable,1004,1137500,1468,PN,2024,2
2024,4,18,1.009E+11,FICs,10007,490875583.9,1467,PF,2024,4
2024,2,19,10032184607,Renta Variable,1017,6584000,1468,PN,2024,2
2024,4,10,10039538018,FICs,10007,338062.84,1468,PN,2024,4
2024,3,19,10020203023,Renta Fija,1000,367730700,1468,PR,2024,3
2024,2,28,1.00901E+11,FICs,1019,1056935488,1467,EG,2024,2
2024,1,30,1.009E+11,FICs,10007,957402864.2,1467,PF,2024,1
2024,5,14,1.00114E+12,FICs,10007,10556.87,1468,PN,2024,5
2024,4,15,1.00105E+12,Renta Variable,1004,2240000,1466,PN,2024,4
2023,12,18,10079414250,Renta Variable,1004,1182500,1466,PN,2023,12
2024,1,17,1.0083E+11,Renta Variable,1005,168328,1466,PY,2024,1
2024,5,1,1.00105E+12,Renta Variable,1004,2310000,1466,PN,2024,5
2024,5,6,10032184607,Renta Variable,1002,12600000,1468,PN,2024,5
2023,11,29,10039616197,Renta Variable,1012,12889600,1466,PN,2023,11
2024,3,25,10020203023,FICs,10007,143987321,1468,PR,2024,3
2024,1,18,1.009E+11,FICs,1019,21778590.16,1467,PF,2024,1
2024,1,23,10098522488,Renta Variable,1004,3397500,1466,PN,2024,1
2024,5,2,10039616197,Renta Variable,1004,2280000,1466,PN,2024,5
2024,3,13,1.009E+11,FICs,10007,368956501.9,1467,PF,2024,3
