ingestion_year,ingestion_month,ingestion_day,id_sistema_cliente,simbol,cusip,isin,nombre_activo,cantidad,valor_mercado,fecha_vencimiento,tasa_cupon
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,60726.81,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,97389.95,1/01/1900,0
2024,3,1,10021382511,nan,PER061EL5,XS2729353438,BANISTMO S A MEDIUM TERM NOTE ISIN#XS2729353438 6.250% 06/04/25 REG DTD 04/12/23 ,22000,22102.81,6/04/2025,6.25
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,50983.5,01/13/2033,8.875
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,50200,09/16/2024,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,50521.74,01/24/2025,5.65
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,49750.15,01/24/2025,5.65
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,57908.39,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,103009.06,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,66827.63,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,54573.67,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,47297.43,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,51956.43,1/01/1900,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,22316.45,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,97031.28,1/01/1900,0
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,20457.12,1/01/1900,0
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,47668.5,01/13/2033,8.875
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,19436.17,1/01/1900,0
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,49932.13,01/29/2024,5.6
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,66144.62,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,43443.48,1/01/1900,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,22052.8,1/01/1900,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,51501.51,01/24/2025,5.65
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,54700,09/16/2024,0
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,70895.75,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,45743.71,1/01/1900,0
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,50075.69,01/29/2024,5.6
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,50240,09/16/2024,0
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,75386.81,1/01/1900,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,51501.51,01/24/2025,5.65
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,73585.64,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,49494.49,1/01/1900,0
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,51240,09/16/2024,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,55331.99,1/01/1900,0
2024,3,1,10021382511,ECOH5689502,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,52783,01/13/2033,8.875
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,43352.44,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,98824.62,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,98768.83,1/01/1900,0
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,49387,01/13/2033,8.875
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,49943.6,01/29/2024,5.6
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,51931.09,1/01/1900,0
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,49932.13,01/29/2024,5.6
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,67139.98,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,56671.58,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,97366.04,1/01/1900,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,22322.15,1/01/1900,0
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,19786.65,1/01/1900,0
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,47706,01/13/2033,8.875
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,50521.74,01/24/2025,5.65
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,66476.59,1/01/1900,0
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,19436.17,1/01/1900,0
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,19489.5,1/01/1900,0
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,50983.5,01/13/2033,8.875
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,22302.2,1/01/1900,0
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,50075.69,01/29/2024,5.6
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,49932.13,01/29/2024,5.6
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,69368.99,1/01/1900,0
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,116.63,20431.25,1/01/1900,0
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,47823,01/13/2033,8.875
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,45689.09,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,68062.82,1/01/1900,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,22052.8,1/01/1900,0
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,68270.8,1/01/1900,0
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,50905,09/16/2024,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,51501.51,01/24/2025,5.65
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,70895.75,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,98051.49,1/01/1900,0
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,50705,09/16/2024,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,97126.93,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,44390.28,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,53375.73,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,137.4,19969.72,1/01/1900,0
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,50075.69,01/29/2024,5.6
2024,3,1,10021382511,nan,L1050M329,LU1298142255,BLACKROCK MANAGED INDEX PORTFOLIOS DEFENSIVE FUND CLASS A2 (HDG)(USD)  ,170.45,19654.59,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,47297.43,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,52539.36,1/01/1900,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,47614.49,01/24/2025,5.65
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,66089.3,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,66998,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,70116.72,1/01/1900,0
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,49933.14,01/29/2024,5.6
2024,3,1,10021382511,USD,USD999997,Liquidez,CASH,0,19908.56,1/01/1900,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,22342.14,1/01/1900,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,47727.98,01/24/2025,5.65
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,97629.06,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,57908.39,1/01/1900,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,50521.74,01/24/2025,5.65
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,69906.93,1/01/1900,0
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,51340,09/16/2024,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,119686.95,1/01/1900,0
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,49721,01/13/2033,8.875
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,50115,09/16/2024,0
2024,3,1,10021382511,nan,L1050M329,LU1298142255,BLACKROCK STRATEGIC MANAGED INDEX PORT DEFENSIVE FD CL A2 (USD)(HEDG)  ,170.45,19830.15,1/01/1900,0
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,19420.93,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,98824.62,1/01/1900,0
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,48204.5,01/13/2033,8.875
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,43297.82,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,137.4,20188.18,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,59146.64,1/01/1900,0
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,20502.84,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,72638.69,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,46083.59,1/01/1900,0
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,73515.5,1/01/1900,0
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,53970,09/16/2024,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,56283.74,1/01/1900,0
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,116.63,20529.19,1/01/1900,0
2024,3,1,10021382511,nan,PER061EL5,XS2729353438,BANISTMO S A MEDIUM TERM NOTE ISIN#XS2729353438 6.250% 06/04/25 REG DTD 04/12/23 ,22000,22169.94,6/04/2025,6.25
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,47753.09,01/24/2025,5.65
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,51195,09/16/2024,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,102459.11,1/01/1900,0
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,50007.87,01/29/2024,5.6
2024,3,1,10021382511,ECOH5689502,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,54333,01/13/2033,8.875
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,50789,01/13/2033,8.875
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,294.32,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,69515.69,1/01/1900,0
2024,3,1,10021382511,ECOH5525375,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,50103,01/13/2033,8.875
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,19855.22,1/01/1900,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,48355.84,01/24/2025,5.65
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,50075.69,01/29/2024,5.6
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,119586.64,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,48930.05,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,58003.64,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,101964.94,1/01/1900,0
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,57747.44,1/01/1900,0
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,19733.31,1/01/1900,0
2024,3,1,10021382511,nan,PER061EL5,XS2729353438,BANISTMO S A MEDIUM TERM NOTE ISIN#XS2729353438 6.250% 06/04/25 REG DTD 04/12/23 ,22000,22169.94,6/04/2025,6.25
2024,3,1,10021382511,nan,L1R49P707,LU1196525536,BGF CONTINENTAL EUROPEAN FLEXIBLE FUND CLASS A2 (HEDGED) (USD)  ,2534.46,58861.79,1/01/1900,0
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,51065,09/16/2024,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,48201.75,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,98250.75,1/01/1900,0
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,46362.77,1/01/1900,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,49467.7,01/24/2025,5.65
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,53855,09/16/2024,0
2024,3,1,10021382511,nan,ZL5218579,XS2484885491,BNP PARIBAS LNKD TO NDX SPX INDU ISIN#XS2484885491 0.000% 09/16/24 REG DTD 03/16/23 ,50000,51335,09/16/2024,0
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,70136.14,1/01/1900,0
2024,3,1,10021382511,nan,L1050M345,LU1298145357,BLACKROCK MANAGED INDEX PORTFOLIO GROWTH FUND CLASS A2 (HDG) (USD)  ,395.2,72700.99,1/01/1900,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,22047.54,1/01/1900,0
2024,3,1,10021382511,nan,05972RSS3,US05972RSS30,BANCO LATINOAMERICANO DE COMERCIO EXTERIOR SA CTF DEP 5.600% 01/29/24 B/E DTD 02/03/23,50000,50007.87,01/29/2024,5.6
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,69501.5,1/01/1900,0
2024,3,1,10021382511,ECOH5689502,279158AS8,US279158AS81,ECOPETROL S A NT ISIN#US279158AS81 8.875% 01/13/33 REG DTD 01/13/23 CLB  ,50000,52978.5,01/13/2033,8.875
2024,3,1,10021382511,nan,L54482838,LU0972617095,NINETY ONE GSF GLOBAL MULTI-ASSET INCOME FUND CLASS A (ACC)(USD)  ,761.904,20411.41,1/01/1900,0
2024,3,1,10021382511,nan,L5785X484,LU1041599405,JPMORGAN INCOME FUND CLASS A (ACC)(USD)   ,797.037,99079.67,1/01/1900,0
2024,3,1,10021382511,nan,L1050M337,LU1298143493,BLACKROCK MANAGED INDEX PORTFOLIOS - MODERATE HEDGED FD CL A2 (USD)(HDG)  ,473.25,72052.31,1/01/1900,0
2024,3,1,10021382511,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,294.58,1/01/1900,0
2024,3,1,10021382511,nan,P139234M9,XS2580672231,BANCOLOMBIA PANAMA SA ISIN#XS2580672231 5.650% 01/24/25 REG DTD 01/24/23 ,50000,48355.84,01/24/2025,5.65
2024,3,1,10021382511,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,606.922,46860.45,1/01/1900,0
